MN908947.3	276	86
MN908947.3	277	86
MN908947.3	278	80
MN908947.3	279	80
MN908947.3	280	80
MN908947.3	281	80
MN908947.3	282	80
MN908947.3	283	80
MN908947.3	284	80
MN908947.3	285	80
MN908947.3	286	79
MN908947.3	287	78
MN908947.3	288	78
MN908947.3	289	78
MN908947.3	290	79
MN908947.3	291	79
MN908947.3	292	79
MN908947.3	293	79
MN908947.3	294	79
MN908947.3	295	79
MN908947.3	296	79
MN908947.3	297	79
MN908947.3	298	79
MN908947.3	299	79
MN908947.3	300	79
MN908947.3	301	79
MN908947.3	302	79
MN908947.3	303	77
MN908947.3	304	77
MN908947.3	305	77
MN908947.3	306	77
MN908947.3	307	77
MN908947.3	308	77
MN908947.3	309	76
MN908947.3	310	75
MN908947.3	311	74
MN908947.3	312	74
MN908947.3	313	74
MN908947.3	314	74
MN908947.3	315	73
MN908947.3	316	72
MN908947.3	317	72
MN908947.3	318	72
MN908947.3	319	72
MN908947.3	320	72
MN908947.3	321	71
MN908947.3	322	71
MN908947.3	323	71
MN908947.3	324	69
MN908947.3	325	45
MN908947.3	326	45
MN908947.3	327	45
MN908947.3	328	46
MN908947.3	329	47
MN908947.3	330	47
MN908947.3	331	108
MN908947.3	332	133
MN908947.3	333	168
MN908947.3	334	168
MN908947.3	335	170
MN908947.3	336	172
MN908947.3	337	188
MN908947.3	338	189
MN908947.3	339	208
MN908947.3	340	208
MN908947.3	341	351
MN908947.3	342	376
MN908947.3	343	468
MN908947.3	344	510
MN908947.3	345	508
MN908947.3	346	519
MN908947.3	347	565
MN908947.3	348	591
MN908947.3	349	593
MN908947.3	350	593
MN908947.3	351	593
MN908947.3	352	609
MN908947.3	353	622
MN908947.3	354	933
MN908947.3	355	943
MN908947.3	356	966
MN908947.3	357	969
MN908947.3	358	970
MN908947.3	359	975
MN908947.3	360	975
MN908947.3	361	975
MN908947.3	362	978
MN908947.3	363	995
MN908947.3	364	1033
MN908947.3	365	1034
MN908947.3	366	1198
MN908947.3	367	1199
MN908947.3	368	1222
MN908947.3	369	1223
MN908947.3	370	1225
MN908947.3	371	1305
MN908947.3	372	1305
MN908947.3	373	1305
MN908947.3	374	1304
MN908947.3	375	1303
MN908947.3	376	1529
MN908947.3	377	1553
MN908947.3	378	1556
MN908947.3	379	1581
MN908947.3	380	1580
MN908947.3	381	1681
MN908947.3	382	1703
MN908947.3	383	1705
MN908947.3	384	1706
MN908947.3	385	1698
MN908947.3	386	1706
MN908947.3	387	1709
MN908947.3	388	1716
MN908947.3	389	1720
MN908947.3	390	1743
MN908947.3	391	1743
MN908947.3	392	1971
MN908947.3	393	1982
MN908947.3	394	1989
MN908947.3	395	1990
MN908947.3	396	1990
MN908947.3	397	1992
MN908947.3	398	2007
MN908947.3	399	2080
MN908947.3	400	2121
MN908947.3	401	2136
MN908947.3	402	2136
MN908947.3	403	2135
MN908947.3	404	2136
MN908947.3	405	2136
MN908947.3	406	2166
MN908947.3	407	2176
MN908947.3	408	2173
MN908947.3	409	2177
MN908947.3	410	2177
MN908947.3	411	2185
MN908947.3	412	2199
MN908947.3	413	2236
MN908947.3	414	2283
MN908947.3	415	2280
MN908947.3	416	2273
MN908947.3	417	2279
MN908947.3	418	2282
MN908947.3	419	2288
MN908947.3	420	2355
MN908947.3	421	2354
MN908947.3	422	2347
MN908947.3	423	2358
MN908947.3	424	2375
MN908947.3	425	2383
MN908947.3	426	2382
MN908947.3	427	2381
MN908947.3	428	2387
MN908947.3	429	2393
MN908947.3	430	2401
MN908947.3	431	2419
MN908947.3	432	3592
MN908947.3	433	3615
MN908947.3	434	3633
MN908947.3	435	3630
MN908947.3	436	3640
MN908947.3	437	3685
MN908947.3	438	3686
MN908947.3	439	3689
MN908947.3	440	3698
MN908947.3	441	3745
MN908947.3	442	3775
MN908947.3	443	3780
MN908947.3	444	3767
MN908947.3	445	3778
MN908947.3	446	3897
MN908947.3	447	3905
MN908947.3	448	3940
MN908947.3	449	3943
MN908947.3	450	3945
MN908947.3	451	3972
MN908947.3	452	3997
MN908947.3	453	4196
MN908947.3	454	4215
MN908947.3	455	4253
MN908947.3	456	4254
MN908947.3	457	4257
MN908947.3	458	4345
MN908947.3	459	4373
MN908947.3	460	4374
MN908947.3	461	4375
MN908947.3	462	4481
MN908947.3	463	5009
MN908947.3	464	5137
MN908947.3	465	5237
MN908947.3	466	5279
MN908947.3	467	5286
MN908947.3	468	5294
MN908947.3	469	5294
MN908947.3	470	5350
MN908947.3	471	5371
MN908947.3	472	5378
MN908947.3	473	5388
MN908947.3	474	5323
MN908947.3	475	5391
MN908947.3	476	6090
MN908947.3	477	6157
MN908947.3	478	6179
MN908947.3	479	6183
MN908947.3	480	6187
MN908947.3	481	6247
MN908947.3	482	6294
MN908947.3	483	6325
MN908947.3	484	6344
MN908947.3	485	6342
MN908947.3	486	6343
MN908947.3	487	6345
MN908947.3	488	6331
MN908947.3	489	6334
MN908947.3	490	6388
MN908947.3	491	6396
MN908947.3	492	6185
MN908947.3	493	6181
MN908947.3	494	6146
MN908947.3	495	6206
MN908947.3	496	6260
MN908947.3	497	6250
MN908947.3	498	6242
MN908947.3	499	6245
MN908947.3	500	6287
MN908947.3	501	6323
MN908947.3	502	6334
MN908947.3	503	6474
MN908947.3	504	6200
MN908947.3	505	6209
MN908947.3	506	6198
MN908947.3	507	6147
MN908947.3	508	6116
MN908947.3	509	6091
MN908947.3	510	6096
MN908947.3	511	6082
MN908947.3	512	5921
MN908947.3	513	5922
MN908947.3	514	6023
MN908947.3	515	5979
MN908947.3	516	5970
MN908947.3	517	5826
MN908947.3	518	5820
MN908947.3	519	5754
MN908947.3	520	5776
MN908947.3	521	5879
MN908947.3	522	5798
MN908947.3	523	5703
MN908947.3	524	5794
MN908947.3	525	5801
MN908947.3	526	5854
MN908947.3	527	5677
MN908947.3	528	5704
MN908947.3	529	5732
MN908947.3	530	5703
MN908947.3	531	5717
MN908947.3	532	5643
MN908947.3	533	5632
MN908947.3	534	5642
MN908947.3	535	5597
MN908947.3	536	5623
MN908947.3	537	5602
MN908947.3	538	5690
MN908947.3	539	5693
MN908947.3	540	5688
MN908947.3	541	5696
MN908947.3	542	5685
MN908947.3	543	5531
MN908947.3	544	5525
MN908947.3	545	5528
MN908947.3	546	5553
MN908947.3	547	5559
MN908947.3	548	5662
MN908947.3	549	5647
MN908947.3	550	5595
MN908947.3	551	5597
MN908947.3	552	5572
MN908947.3	553	5641
MN908947.3	554	5670
MN908947.3	555	5646
MN908947.3	556	5624
MN908947.3	557	5546
MN908947.3	558	5604
MN908947.3	559	5603
MN908947.3	560	5532
MN908947.3	561	5541
MN908947.3	562	5459
MN908947.3	563	5447
MN908947.3	564	5448
MN908947.3	565	5414
MN908947.3	566	5449
MN908947.3	567	5389
MN908947.3	568	5561
MN908947.3	569	5545
MN908947.3	570	5524
MN908947.3	571	5472
MN908947.3	572	5503
MN908947.3	573	5429
MN908947.3	574	5382
MN908947.3	575	5369
MN908947.3	576	5283
MN908947.3	577	5283
MN908947.3	578	5282
MN908947.3	579	5281
MN908947.3	580	5224
MN908947.3	581	5220
MN908947.3	582	5169
MN908947.3	583	5169
MN908947.3	584	5131
MN908947.3	585	5110
MN908947.3	586	5108
MN908947.3	587	5101
MN908947.3	588	5068
MN908947.3	589	5064
MN908947.3	590	5040
MN908947.3	591	4957
MN908947.3	592	4917
MN908947.3	593	4876
MN908947.3	594	4871
MN908947.3	595	4869
MN908947.3	596	4866
MN908947.3	597	4575
MN908947.3	598	4552
MN908947.3	599	4542
MN908947.3	600	4541
MN908947.3	601	4538
MN908947.3	602	4515
MN908947.3	603	4510
MN908947.3	604	4385
MN908947.3	605	4378
MN908947.3	606	4353
MN908947.3	607	4345
MN908947.3	608	4286
MN908947.3	609	4256
MN908947.3	610	4232
MN908947.3	611	4231
MN908947.3	612	4110
MN908947.3	613	4092
MN908947.3	614	3856
MN908947.3	615	3782
MN908947.3	616	3743
MN908947.3	617	3729
MN908947.3	618	3725
MN908947.3	619	3725
MN908947.3	620	3662
MN908947.3	621	3662
MN908947.3	622	3631
MN908947.3	623	3610
MN908947.3	624	3607
MN908947.3	625	3594
MN908947.3	626	3549
MN908947.3	627	2354
MN908947.3	628	2251
MN908947.3	629	2210
MN908947.3	630	2202
MN908947.3	631	2200
MN908947.3	632	2183
MN908947.3	633	2135
MN908947.3	634	2135
MN908947.3	635	2056
MN908947.3	636	2056
MN908947.3	637	2055
MN908947.3	638	2054
MN908947.3	639	2051
MN908947.3	640	2050
MN908947.3	641	2028
MN908947.3	642	2028
MN908947.3	643	2016
MN908947.3	644	2013
MN908947.3	645	1382
MN908947.3	646	1362
MN908947.3	647	1342
MN908947.3	648	1342
MN908947.3	649	1315
MN908947.3	650	1312
MN908947.3	651	1322
MN908947.3	652	1275
MN908947.3	653	1278
MN908947.3	654	1277
MN908947.3	655	1204
MN908947.3	656	1205
MN908947.3	657	1212
MN908947.3	658	1192
MN908947.3	659	1213
MN908947.3	660	1213
MN908947.3	661	1211
MN908947.3	662	1293
MN908947.3	663	1346
MN908947.3	664	1374
MN908947.3	665	1379
MN908947.3	666	1372
MN908947.3	667	1393
MN908947.3	668	1400
MN908947.3	669	1405
MN908947.3	670	1489
MN908947.3	671	1417
MN908947.3	672	1369
MN908947.3	673	1359
MN908947.3	674	1334
MN908947.3	675	1359
MN908947.3	676	1338
MN908947.3	677	1323
MN908947.3	678	1320
MN908947.3	679	1241
MN908947.3	680	1350
MN908947.3	681	1393
MN908947.3	682	1393
MN908947.3	683	1395
MN908947.3	684	1361
MN908947.3	685	1364
MN908947.3	686	1341
MN908947.3	687	1342
MN908947.3	688	1349
MN908947.3	689	1295
MN908947.3	690	1285
MN908947.3	691	1272
MN908947.3	692	1270
MN908947.3	693	1271
MN908947.3	694	1271
MN908947.3	695	1310
MN908947.3	696	1312
MN908947.3	697	1314
MN908947.3	698	1230
MN908947.3	699	1205
MN908947.3	700	1205
MN908947.3	701	1226
MN908947.3	702	1228
MN908947.3	703	1222
MN908947.3	704	1165
MN908947.3	705	1165
MN908947.3	706	1162
MN908947.3	707	1169
MN908947.3	708	1176
MN908947.3	709	1307
MN908947.3	710	1290
MN908947.3	711	1272
MN908947.3	712	1271
MN908947.3	713	1273
MN908947.3	714	1334
MN908947.3	715	1339
MN908947.3	716	1316
MN908947.3	717	1315
MN908947.3	718	972
MN908947.3	719	977
MN908947.3	720	977
MN908947.3	721	995
MN908947.3	722	996
MN908947.3	723	998
MN908947.3	724	1023
MN908947.3	725	1025
MN908947.3	726	1022
MN908947.3	727	1023
MN908947.3	728	1531
MN908947.3	729	1531
MN908947.3	730	1531
MN908947.3	731	1535
MN908947.3	732	1535
MN908947.3	733	1542
MN908947.3	734	1554
MN908947.3	735	1565
MN908947.3	736	1565
MN908947.3	737	1569
MN908947.3	738	1595
MN908947.3	739	1607
MN908947.3	740	1607
MN908947.3	741	1607
MN908947.3	742	1612
MN908947.3	743	1622
MN908947.3	744	1623
MN908947.3	745	1634
MN908947.3	746	1635
MN908947.3	747	1635
MN908947.3	748	1652
MN908947.3	749	1666
MN908947.3	750	1747
MN908947.3	751	1758
MN908947.3	752	1795
MN908947.3	753	1799
MN908947.3	754	1810
MN908947.3	755	1884
MN908947.3	756	1888
MN908947.3	757	1980
MN908947.3	758	1985
MN908947.3	759	1986
MN908947.3	760	2011
MN908947.3	761	2011
MN908947.3	762	2072
MN908947.3	763	2074
MN908947.3	764	2113
MN908947.3	765	2128
MN908947.3	766	2128
MN908947.3	767	2229
MN908947.3	768	2263
MN908947.3	769	2270
MN908947.3	770	2270
MN908947.3	771	2269
MN908947.3	772	2274
MN908947.3	773	2278
MN908947.3	774	2366
MN908947.3	775	2384
MN908947.3	776	2407
MN908947.3	777	2399
MN908947.3	778	2403
MN908947.3	779	2414
MN908947.3	780	2423
MN908947.3	781	2454
MN908947.3	782	2466
MN908947.3	783	2467
MN908947.3	784	2469
MN908947.3	785	2469
MN908947.3	786	2496
MN908947.3	787	2501
MN908947.3	788	2509
MN908947.3	789	2509
MN908947.3	790	2512
MN908947.3	791	2513
MN908947.3	792	2520
MN908947.3	793	2596
MN908947.3	794	2643
MN908947.3	795	2664
MN908947.3	796	2683
MN908947.3	797	2686
MN908947.3	798	2727
MN908947.3	799	2730
MN908947.3	800	2731
MN908947.3	801	2763
MN908947.3	802	2762
MN908947.3	803	2798
MN908947.3	804	3030
MN908947.3	805	3238
MN908947.3	806	3258
MN908947.3	807	3215
MN908947.3	808	3211
MN908947.3	809	3214
MN908947.3	810	3223
MN908947.3	811	3231
MN908947.3	812	3200
MN908947.3	813	3039
MN908947.3	814	2997
MN908947.3	815	3000
MN908947.3	816	3001
MN908947.3	817	2974
MN908947.3	818	2975
MN908947.3	819	2952
MN908947.3	820	2954
MN908947.3	821	2957
MN908947.3	822	2954
MN908947.3	823	2952
MN908947.3	824	2943
MN908947.3	825	2944
MN908947.3	826	2923
MN908947.3	827	2924
MN908947.3	828	2933
MN908947.3	829	2960
MN908947.3	830	2909
MN908947.3	831	2830
MN908947.3	832	2809
MN908947.3	833	2811
MN908947.3	834	2816
MN908947.3	835	2859
MN908947.3	836	2819
MN908947.3	837	2819
MN908947.3	838	2814
MN908947.3	839	2815
MN908947.3	840	2850
MN908947.3	841	2815
MN908947.3	842	2827
MN908947.3	843	2822
MN908947.3	844	2810
MN908947.3	845	2829
MN908947.3	846	2844
MN908947.3	847	2906
MN908947.3	848	2911
MN908947.3	849	2930
MN908947.3	850	2944
MN908947.3	851	2926
MN908947.3	852	2881
MN908947.3	853	2891
MN908947.3	854	2915
MN908947.3	855	2943
MN908947.3	856	2882
MN908947.3	857	2902
MN908947.3	858	2899
MN908947.3	859	2915
MN908947.3	860	3001
MN908947.3	861	2970
MN908947.3	862	2986
MN908947.3	863	2911
MN908947.3	864	2900
MN908947.3	865	2899
MN908947.3	866	2946
MN908947.3	867	2978
MN908947.3	868	2979
MN908947.3	869	3000
MN908947.3	870	2997
MN908947.3	871	2988
MN908947.3	872	2993
MN908947.3	873	2950
MN908947.3	874	2942
MN908947.3	875	2895
MN908947.3	876	2902
MN908947.3	877	2902
MN908947.3	878	2901
MN908947.3	879	2901
MN908947.3	880	2893
MN908947.3	881	2893
MN908947.3	882	2951
MN908947.3	883	2960
MN908947.3	884	2930
MN908947.3	885	2896
MN908947.3	886	2883
MN908947.3	887	2883
MN908947.3	888	2881
MN908947.3	889	2857
MN908947.3	890	2881
MN908947.3	891	2883
MN908947.3	892	2882
MN908947.3	893	2873
MN908947.3	894	2867
MN908947.3	895	2839
MN908947.3	896	2836
MN908947.3	897	2835
MN908947.3	898	2765
MN908947.3	899	2709
MN908947.3	900	2672
MN908947.3	901	2672
MN908947.3	902	2667
MN908947.3	903	2667
MN908947.3	904	2663
MN908947.3	905	2622
MN908947.3	906	2538
MN908947.3	907	2510
MN908947.3	908	2508
MN908947.3	909	2504
MN908947.3	910	2503
MN908947.3	911	2486
MN908947.3	912	2446
MN908947.3	913	2431
MN908947.3	914	2429
MN908947.3	915	2425
MN908947.3	916	2414
MN908947.3	917	2354
MN908947.3	918	2349
MN908947.3	919	2319
MN908947.3	920	2316
MN908947.3	921	2315
MN908947.3	922	2315
MN908947.3	923	2305
MN908947.3	924	2303
MN908947.3	925	2250
MN908947.3	926	2219
MN908947.3	927	2211
MN908947.3	928	2204
MN908947.3	929	2202
MN908947.3	930	2195
MN908947.3	931	2178
MN908947.3	932	2163
MN908947.3	933	2149
MN908947.3	934	2148
MN908947.3	935	2142
MN908947.3	936	2119
MN908947.3	937	2111
MN908947.3	938	2068
MN908947.3	939	2068
MN908947.3	940	2068
MN908947.3	941	2061
MN908947.3	942	2053
MN908947.3	943	1934
MN908947.3	944	1926
MN908947.3	945	1330
MN908947.3	946	1283
MN908947.3	947	1269
MN908947.3	948	1268
MN908947.3	949	1236
MN908947.3	950	1236
MN908947.3	951	1208
MN908947.3	952	1265
MN908947.3	953	866
MN908947.3	954	868
MN908947.3	955	866
MN908947.3	956	734
MN908947.3	957	815
MN908947.3	958	809
MN908947.3	959	800
MN908947.3	960	834
MN908947.3	961	792
MN908947.3	962	878
MN908947.3	963	879
MN908947.3	964	880
MN908947.3	965	893
MN908947.3	966	871
MN908947.3	967	867
MN908947.3	968	870
MN908947.3	969	858
MN908947.3	970	901
MN908947.3	971	869
MN908947.3	972	867
MN908947.3	973	875
MN908947.3	974	873
MN908947.3	975	886
MN908947.3	976	886
MN908947.3	977	888
MN908947.3	978	888
MN908947.3	979	867
MN908947.3	980	886
MN908947.3	981	885
MN908947.3	982	886
MN908947.3	983	897
MN908947.3	984	893
MN908947.3	985	962
MN908947.3	986	960
MN908947.3	987	985
MN908947.3	988	992
MN908947.3	989	980
MN908947.3	990	1004
MN908947.3	991	1004
MN908947.3	992	1033
MN908947.3	993	1027
MN908947.3	994	982
MN908947.3	995	977
MN908947.3	996	1014
MN908947.3	997	1012
MN908947.3	998	1018
MN908947.3	999	1018
MN908947.3	1000	1013
MN908947.3	1001	1063
MN908947.3	1002	1062
MN908947.3	1003	1064
MN908947.3	1004	1064
MN908947.3	1005	987
MN908947.3	1006	1013
MN908947.3	1007	1007
MN908947.3	1008	1036
MN908947.3	1009	1036
MN908947.3	1010	1016
MN908947.3	1011	1032
MN908947.3	1012	1030
MN908947.3	1013	1069
MN908947.3	1014	1071
MN908947.3	1015	1057
MN908947.3	1016	1065
MN908947.3	1017	1021
MN908947.3	1018	1042
MN908947.3	1019	1043
MN908947.3	1020	1033
MN908947.3	1021	1041
MN908947.3	1022	997
MN908947.3	1023	1009
MN908947.3	1024	999
MN908947.3	1025	1153
MN908947.3	1026	1150
MN908947.3	1027	1117
MN908947.3	1028	1122
MN908947.3	1029	1122
MN908947.3	1030	1120
MN908947.3	1031	1123
MN908947.3	1032	1111
MN908947.3	1033	1110
MN908947.3	1034	1075
MN908947.3	1035	1047
MN908947.3	1036	1043
MN908947.3	1037	1042
MN908947.3	1038	1042
MN908947.3	1039	1042
MN908947.3	1040	1042
MN908947.3	1041	1042
MN908947.3	1042	1051
MN908947.3	1043	1054
MN908947.3	1044	1058
MN908947.3	1045	1591
MN908947.3	1046	1602
MN908947.3	1047	1602
MN908947.3	1048	1626
MN908947.3	1049	1638
MN908947.3	1050	1642
MN908947.3	1051	1659
MN908947.3	1052	1661
MN908947.3	1053	1661
MN908947.3	1054	1662
MN908947.3	1055	1662
MN908947.3	1056	1664
MN908947.3	1057	1666
MN908947.3	1058	1668
MN908947.3	1059	1708
MN908947.3	1060	1773
MN908947.3	1061	1778
MN908947.3	1062	1801
MN908947.3	1063	1809
MN908947.3	1064	1819
MN908947.3	1065	1828
MN908947.3	1066	1828
MN908947.3	1067	1842
MN908947.3	1068	1895
MN908947.3	1069	1898
MN908947.3	1070	1898
MN908947.3	1071	1910
MN908947.3	1072	1910
MN908947.3	1073	1972
MN908947.3	1074	1992
MN908947.3	1075	1993
MN908947.3	1076	1993
MN908947.3	1077	1995
MN908947.3	1078	2001
MN908947.3	1079	2019
MN908947.3	1080	2036
MN908947.3	1081	2036
MN908947.3	1082	2036
MN908947.3	1083	2082
MN908947.3	1084	2082
MN908947.3	1085	2088
MN908947.3	1086	2088
MN908947.3	1087	2151
MN908947.3	1088	2177
MN908947.3	1089	2197
MN908947.3	1090	2208
MN908947.3	1091	2234
MN908947.3	1092	2235
MN908947.3	1093	2242
MN908947.3	1094	2246
MN908947.3	1095	2255
MN908947.3	1096	2267
MN908947.3	1097	2270
MN908947.3	1098	2279
MN908947.3	1099	2307
MN908947.3	1100	2307
MN908947.3	1101	2346
MN908947.3	1102	2300
MN908947.3	1103	2306
MN908947.3	1104	2308
MN908947.3	1105	2376
MN908947.3	1106	2393
MN908947.3	1107	2396
MN908947.3	1108	2316
MN908947.3	1109	2341
MN908947.3	1110	2378
MN908947.3	1111	2377
MN908947.3	1112	2379
MN908947.3	1113	2333
MN908947.3	1114	2333
MN908947.3	1115	2369
MN908947.3	1116	2333
MN908947.3	1117	2335
MN908947.3	1118	2236
MN908947.3	1119	2249
MN908947.3	1120	2314
MN908947.3	1121	2272
MN908947.3	1122	2227
MN908947.3	1123	2223
MN908947.3	1124	2163
MN908947.3	1125	2185
MN908947.3	1126	2185
MN908947.3	1127	2191
MN908947.3	1128	2187
MN908947.3	1129	2136
MN908947.3	1130	2110
MN908947.3	1131	2137
MN908947.3	1132	2161
MN908947.3	1133	2177
MN908947.3	1134	2160
MN908947.3	1135	2228
MN908947.3	1136	2223
MN908947.3	1137	2224
MN908947.3	1138	2224
MN908947.3	1139	2223
MN908947.3	1140	2218
MN908947.3	1141	2156
MN908947.3	1142	2109
MN908947.3	1143	2102
MN908947.3	1144	2082
MN908947.3	1145	2082
MN908947.3	1146	2089
MN908947.3	1147	2097
MN908947.3	1148	2125
MN908947.3	1149	2164
MN908947.3	1150	2177
MN908947.3	1151	2172
MN908947.3	1152	2170
MN908947.3	1153	2172
MN908947.3	1154	2170
MN908947.3	1155	2170
MN908947.3	1156	2196
MN908947.3	1157	2162
MN908947.3	1158	2153
MN908947.3	1159	2120
MN908947.3	1160	2108
MN908947.3	1161	2131
MN908947.3	1162	2147
MN908947.3	1163	2145
MN908947.3	1164	2136
MN908947.3	1165	2119
MN908947.3	1166	2084
MN908947.3	1167	2075
MN908947.3	1168	2075
MN908947.3	1169	2065
MN908947.3	1170	1950
MN908947.3	1171	1931
MN908947.3	1172	1931
MN908947.3	1173	1913
MN908947.3	1174	1923
MN908947.3	1175	1919
MN908947.3	1176	1918
MN908947.3	1177	1900
MN908947.3	1178	1900
MN908947.3	1179	1899
MN908947.3	1180	1775
MN908947.3	1181	1763
MN908947.3	1182	1801
MN908947.3	1183	1789
MN908947.3	1184	1789
MN908947.3	1185	1752
